domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
ferry,vessel,beam_ft,beam_ft,Beam Width in Feet,"DECIMAL(10,2)",,,,,master_data,Maximum width of the vessel at its widest point measured in feet.,CFR Title 46 - Shipping
ferry,vessel,bow_thruster_installed,bow_thruster_installed,Bow Thruster Installed,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel is equipped with bow thruster for enhanced maneuverability.,Marine Engineering Standards
ferry,vessel,build_year,build_year,Year Built,INT,,,,,master_data,Calendar year in which the vessel construction was completed.,US Coast Guard Vessel Documentation
ferry,vessel,builder_location,builder_location,Shipbuilder Location,STRING,,,,,master_data,Geographic location of the shipyard where the vessel was constructed.,AASHTO Transportation Asset Management Guide
ferry,vessel,builder_name,builder_name,Shipbuilder Name,STRING,,,,,master_data,Name of the shipyard or manufacturer that constructed the vessel.,AASHTO Transportation Asset Management Guide
ferry,vessel,call_sign,call_sign,Radio Call Sign,STRING,,,,,master_data,Unique radio call sign assigned to the vessel for maritime communication purposes.,FCC Maritime Radio Service
ferry,vessel,cctv_system_installed,cctv_system_installed,Closed-Circuit Television (CCTV) System Installed,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel is equipped with CCTV cameras for security and monitoring.,Maritime Security Standards
ferry,vessel,class,class,Vessel Class,STRING,,,,,master_data,Specific class designation of the vessel based on design specifications and operational characteristics.,US Coast Guard Vessel Classification
ferry,vessel,commissioned_date,commissioned_date,Commissioned Date,DATE,,,,,master_data,Date when the vessel was officially placed into active service for NCDOT ferry operations.,NCDOT Ferry Division Operations Manual
ferry,vessel,concession_area_available,concession_area_available,Concession Area Available,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel has a designated area for food and beverage concessions.,NCDOT Ferry Division Operations Manual
ferry,vessel,condition_rating,condition_rating,Condition Rating,STRING,,,,excellent|good|fair|poor|critical,master_data,Overall physical condition assessment of the vessel based on inspection and maintenance records.,AASHTO Transportation Asset Management Guide
ferry,vessel,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when the vessel record was initially created in the system.,NCDOT Data Management Standards
ferry,vessel,crew_capacity,crew_capacity,Crew Capacity,INT,,,,,master_data,Maximum number of crew members required or authorized to operate the vessel.,CFR Title 46 - Manning Requirements
ferry,vessel,current_book_value,current_book_value,Current Book Value,"DECIMAL(15,2)",,,confidential,,master_data,Current depreciated value of the vessel as recorded in financial accounting systems.,GASB Statement 34 - Capital Assets
ferry,vessel,deadweight_tonnage,deadweight_tonnage,Deadweight Tonnage,"DECIMAL(10,2)",,,,,master_data,"Maximum weight of cargo, fuel, passengers, and supplies that the vessel can safely carry, measured in tons.",International Convention on Load Lines
ferry,vessel,decommissioned_date,decommissioned_date,Decommissioned Date,DATE,,,,,master_data,Date when the vessel was officially retired from active ferry service.,AASHTO Transportation Asset Management Guide
ferry,vessel,delivery_date,delivery_date,Delivery Date,DATE,,,,,master_data,Date when the vessel was officially delivered to NCDOT by the builder.,NCDOT Procurement and Contracts
ferry,vessel,displacement_tons,displacement_tons,Displacement in Tons,"DECIMAL(10,2)",,,,,master_data,"Weight of water displaced by the vessel when fully loaded, measured in tons.",Naval Architecture Standards
ferry,vessel,draft_ft,draft_ft,Draft Depth in Feet,"DECIMAL(10,2)",,,,,master_data,Vertical distance between the waterline and the bottom of the hull measured in feet.,CFR Title 46 - Shipping
ferry,vessel,elevator_installed,elevator_installed,Elevator Installed,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel is equipped with an elevator for passenger accessibility between decks.,ADA Title II - Public Transportation
ferry,vessel,enclosed_passenger_area_sqft,enclosed_passenger_area_sqft,Enclosed Passenger Area in Square Feet,"DECIMAL(10,2)",,,,,master_data,Total area of enclosed passenger spaces measured in square feet.,CFR Title 46 Subchapter T - Small Passenger Vessels
ferry,vessel,environmental_compliance_tier,environmental_compliance_tier,Environmental Compliance Tier,STRING,,,,,master_data,EPA emissions compliance tier designation for the vessel propulsion system.,EPA Marine Engine Emission Standards
ferry,vessel,epirb_installed,epirb_installed,Emergency Position Indicating Radio Beacon (EPIRB) Installed,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel is equipped with EPIRB for emergency distress signaling.,SOLAS Convention Chapter IV
ferry,vessel,fire_suppression_system,fire_suppression_system,Fire Suppression System,STRING,,,,,master_data,Type of fire detection and suppression system installed on the vessel.,CFR Title 46 Subchapter J - Fire Protection
ferry,vessel,flag_state,flag_state,Flag State,STRING,,,,USA,master_data,"Country under whose laws the vessel is registered or licensed, represented by three-letter country code.",United Nations Convention on the Law of the Sea
ferry,vessel,fuel_capacity_gallons,fuel_capacity_gallons,Fuel Capacity in Gallons,"DECIMAL(10,2)",,,,,master_data,Total fuel storage capacity of all fuel tanks measured in gallons.,CFR Title 46 - Shipping
ferry,vessel,fuel_type,fuel_type,Fuel Type,STRING,,,,diesel|biodiesel|lng|hybrid_diesel_electric|gasoline,master_data,Type of fuel used by the vessel propulsion and auxiliary systems.,EPA Marine Fuel Standards
ferry,vessel,gps_system_installed,gps_system_installed,Global Positioning System (GPS) Installed,BOOLEAN,,,,true|false,master_data,Indicates whether the vessel is equipped with GPS navigation system.,SOLAS Convention Chapter V
ferry,vessel,gross_tonnage,gross_tonnage,Gross Tonnage,"DECIMAL(10,2)",,,,,master_data,Measure of the overall internal volume of the vessel expressed in register tons.,International Convention on Tonnage Measurement of Ships
ferry,vessel,home_port,home_port,Home Port,STRING,,,,,master_data,Primary port or terminal where the vessel is based for operational purposes.,NCDOT Ferry Division Operations Manual
ferry,vessel,hull_configuration,hull_configuration,Hull Configuration,STRING,,,,monohull|catamaran|trimaran,master_data,Structural configuration of the vessel hull indicating the number of hulls.,Naval Architecture Standards
ferry,vessel,hull_material,hull_material,Hull Material,STRING,,,,steel|aluminum|fiberglass|composite|wood,master_data,Primary material used in the construction of the vessel hull.,AASHTO Transportation Asset Management Guide
ferry,vessel,hull_number,hull_number,Hull Identification Number,STRING,,,,,master_data,Unique hull identification number assigned by the manufacturer or maritime authority for vessel identification and tracking.,CFR Title 46 - Shipping
ferry,vessel,hvac_system_type,hvac_system_type,Heating Ventilation and Air Conditioning (HVAC) System Type,STRING,,,,,master_data,Type of climate control system installed for passenger comfort.,Marine HVAC Standards
ferry,vessel,imo_number,imo_number,International Maritime Organization (IMO) Number,STRING,,,,^IMO[0-9]{7}$,master_data,Seven-digit ship identification number assigned by the International Maritime Organization for vessels engaged in international voyages.,IMO Resolution A.1078(28)
ferry,vessel,inspection_certificate_number,inspection_certificate_number,Inspection Certificate Number,STRING,,,,,master_data,Certificate number issued by the Coast Guard upon successful vessel inspection.,CFR Title 46 Subchapter T - Small Passenger Vessels
ferry,vessel,inspection_expiration_date,inspection_expiration_date,Inspection Expiration Date,DATE,,,,,master_data,Date when the current Coast Guard inspection certificate expires and renewal is required.,CFR Title 46 Subchapter T - Small Passenger Vessels
ferry,vessel,insurance_expiration_date,insurance_expiration_date,Insurance Expiration Date,DATE,,,,,master_data,Date when the current marine insurance policy expires and renewal is required.,Marine Insurance Standards
ferry,vessel,insurance_policy_number,insurance_policy_number,Insurance Policy Number,STRING,,,confidential,,master_data,Policy number for the marine insurance coverage protecting the vessel.,Marine Insurance Standards
ferry,vessel,insurance_value,insurance_value,Insurance Value,"DECIMAL(15,2)",,,confidential,,master_data,Insured value of the vessel for marine insurance coverage purposes.,Marine Insurance Standards
ferry,vessel,keel_laid_date,keel_laid_date,Keel Laid Date,DATE,,,,,master_data,"Date when the keel was laid, marking the official start of vessel construction.",Maritime Construction Standards
ferry,vessel,last_drydock_date,last_drydock_date,Last Drydock Date,DATE,,,,,master_data,Date when the vessel was last placed in drydock for hull inspection and maintenance.,AASHTO Transportation Asset Management Guide
ferry,vessel,last_inspection_date,last_inspection_date,Last Inspection Date,DATE,,,,,master_data,Date of the most recent Coast Guard inspection of the vessel.,CFR Title 46 Subchapter T - Small Passenger Vessels
ferry,vessel,last_major_refit_date,last_major_refit_date,Last Major Refit Date,DATE,,,,,master_data,Date of the most recent major overhaul or refurbishment of the vessel.,AASHTO Transportation Asset Management Guide
ferry,vessel,launch_date,launch_date,Launch Date,DATE,,,,,master_data,Date when the vessel was launched into water for the first time.,Maritime Construction Standards
ferry,vessel,length_overall_ft,length_overall_ft,Length Overall in Feet,"DECIMAL(10,2)",,,,,master_data,Maximum length of the vessel from bow to stern measured in feet.,CFR Title 46 - Shipping
ferry,vessel,life_jacket_capacity,life_jacket_capacity,Life Jacket Capacity,INT,,,,,master_data,Total number of life jackets stored on the vessel for passenger and crew safety.,CFR Title 46 Subchapter Q - Lifesaving Equipment
ferry,vessel,life_raft_count,life_raft_count,Life Raft Count,INT,,,,,master_data,Number of inflatable life rafts carried on the vessel for emergency evacuation.,SOLAS Convention Chapter III
ferry,vessel,lifeboat_count,lifeboat_count,Lifeboat Count,INT,,,,,master_data,Number of lifeboats carried on the vessel for emergency evacuation.,SOLAS Convention Chapter III
ferry,vessel,main_engine_count,main_engine_count,Main Engine Count,INT,,,,,master_data,Number of main propulsion engines installed on the vessel.,Marine Engineering Standards
ferry,vessel,main_engine_manufacturer,main_engine_manufacturer,Main Engine Manufacturer,STRING,,,,,master_data,Manufacturer of the primary propulsion engines installed on the vessel.,Marine Engineering Standards
ferry,vessel,main_engine_model,main_engine_model,Main Engine Model,STRING,,,,,master_data,Model designation of the primary propulsion engines.,Marine Engineering Standards
ferry,vessel,max_speed_knots,max_speed_knots,Maximum Speed in Knots,"DECIMAL(5,2)",,,,,master_data,Maximum operational speed the vessel can achieve measured in nautical miles per hour (knots).,NCDOT Ferry Division Operations Manual
ferry,vessel,mmsi,mmsi,Maritime Mobile Service Identity (MMSI),STRING,,,,^[0-9]{9}$,master_data,"Nine-digit number used by maritime digital selective calling, automatic identification systems, and other radio applications.",ITU-R M.585
